Date,Close/Last,Volume,Open,High,Low
06/28/2022,$95.47,1405116,$96.56,$97.05,$95.46
06/27/2022,$97.30,835710,$97.75,$98.31,$96.87
06/24/2022,$98.41,1276902,$95.79,$98.46,$95.72
06/23/2022,$94.24,918964,$93.34,$94.39,$92.79
06/22/2022,$94.00,915181,$93.08,$95.25,$92.99
06/21/2022,$94.09,1023219,$94.33,$94.90,$93.99
06/17/2022,$93.00,1435548,$92.67,$93.80,$91.99
06/16/2022,$92.76,1466100,$92.36,$93.06,$91.83
06/15/2022,$93.30,1294403,$92.77,$94.21,$91.42
06/14/2022,$90.37,1629914,$91.72,$91.88,$89.91
06/13/2022,$90.82,1837887,$90.65,$91.77,$90.12
06/10/2022,$94.17,1284294,$95.59,$95.61,$93.66
06/09/2022,$96.79,940017,$98.81,$99.45,$96.78
06/08/2022,$99.86,815044,$100.57,$101.04,$99.63
06/07/2022,$101.99,955931,$100.48,$102.06,$100.30
06/06/2022,$100.86,740581,$102.17,$102.40,$100.63
06/03/2022,$100.43,678910,$100.59,$101.07,$100.015
06/02/2022,$102.12,967709,$99.52,$102.13,$99.33
06/01/2022,$99.33,1786083,$100.94,$101.34,$99.11
05/31/2022,$99.84,1459310,$99.74,$100.3094,$98.74
05/27/2022,$101.15,1034397,$100.01,$101.15,$100.00
05/26/2022,$98.47,760854,$97.04,$98.80,$96.95
05/25/2022,$97.32,1331381,$96.61,$98.06,$96.24
05/24/2022,$98.70,2749767,$99.71,$99.95,$97.91
05/23/2022,$99.83,1688505,$98.64,$99.84,$98.23
05/20/2022,$97.43,2173604,$97.34,$97.58,$95.82
05/19/2022,$95.35,2220446,$93.20,$96.40,$93.01
05/18/2022,$93.24,2296695,$97.36,$97.4854,$92.94
05/17/2022,$99.06,1174458,$100.01,$100.06,$97.78
05/16/2022,$97.54,754309,$98.15,$98.31,$96.89
05/13/2022,$98.71,1214050,$97.42,$99.03,$97.05
05/12/2022,$96.97,1578481,$95.27,$97.83,$95.00
05/11/2022,$95.59,1568883,$96.50,$98.41,$95.30
05/10/2022,$96.83,1520611,$98.23,$98.44,$96.16
05/09/2022,$95.98,2595378,$95.05,$97.375,$94.79
05/06/2022,$96.14,1988418,$97.22,$97.66,$95.53
05/05/2022,$99.82,2176831,$101.25,$101.44,$98.88
05/04/2022,$102.56,2117725,$99.79,$102.59,$98.58
05/03/2022,$100.00,1990033,$101.07,$101.47,$99.59
05/02/2022,$102.41,1658116,$101.24,$102.415,$100.74
04/29/2022,$100.80,1137201,$103.50,$104.05,$100.67
04/28/2022,$102.71,1185111,$101.00,$103.20,$100.36
04/27/2022,$99.53,1589628,$100.13,$101.07,$98.90
04/26/2022,$99.79,1362588,$103.26,$103.36,$99.77
04/25/2022,$103.73,1541379,$102.95,$103.78,$102.3184
04/22/2022,$103.85,2378721,$105.05,$105.69,$103.79
04/21/2022,$106.34,1723461,$108.30,$108.77,$106.23
04/20/2022,$106.88,1350326,$106.55,$107.50,$105.95
04/19/2022,$105.24,1106544,$104.29,$105.33,$104.16
04/18/2022,$104.22,1020803,$103.92,$104.79,$103.20
04/14/2022,$103.89,914576,$105.65,$105.73,$103.89
04/13/2022,$105.92,1154938,$104.29,$106.005,$104.06
04/12/2022,$105.42,1398612,$106.67,$107.54,$104.84
04/11/2022,$107.56,1088424,$108.20,$108.53,$107.41
04/08/2022,$108.47,799967,$107.95,$109.4481,$107.82
04/07/2022,$109.18,1048686,$108.96,$109.80,$108.37
04/06/2022,$109.71,766208,$109.98,$110.39,$109.05
04/05/2022,$110.81,1559296,$111.12,$111.77,$110.25
04/04/2022,$112.48,1239699,$110.14,$112.59,$110.13
04/01/2022,$110.63,749836,$110.81,$111.08,$109.42
03/31/2022,$110.96,1323058,$113.10,$113.32,$110.89
03/30/2022,$113.15,982396,$113.48,$114.202,$112.76
03/29/2022,$114.74,920465,$115.29,$116.00,$113.74
03/28/2022,$111.81,905608,$110.87,$111.94,$110.355
03/25/2022,$111.34,570747,$112.03,$112.03,$110.345
03/24/2022,$111.22,712649,$110.01,$111.299,$109.53
03/23/2022,$109.79,1007348,$110.49,$110.945,$109.69
03/22/2022,$112.73,911165,$111.80,$113.30,$111.59
03/21/2022,$111.87,1329260,$112.76,$113.72,$111.36
03/18/2022,$115.36,1406246,$112.25,$115.55,$112.25
03/17/2022,$115.71,816270,$113.64,$115.73,$113.51
03/16/2022,$114.49,897616,$112.40,$114.49,$111.3706
03/15/2022,$110.73,898850,$110.88,$111.01,$109.07
03/14/2022,$110.05,1005092,$110.55,$111.7187,$109.84
03/11/2022,$107.68,959203,$110.88,$111.14,$107.60
03/10/2022,$108.51,874219,$108.09,$109.44,$107.48
03/09/2022,$111.85,1394816,$109.63,$112.94,$109.23
03/08/2022,$106.21,1672695,$106.09,$108.9696,$104.14
03/07/2022,$104.97,1888142,$108.06,$108.46,$104.95
03/04/2022,$106.10,1618171,$107.12,$107.40,$105.34
03/03/2022,$109.01,1281930,$111.48,$111.54,$108.66
03/02/2022,$113.19,1509938,$111.12,$113.44,$110.63
03/01/2022,$109.25,1442163,$111.14,$111.92,$108.88
02/28/2022,$112.58,1295537,$112.18,$114.14,$111.47
02/25/2022,$115.02,909564,$113.60,$115.05,$112.98
02/24/2022,$111.95,1878768,$107.62,$112.01,$107.37
02/23/2022,$110.98,1219484,$114.38,$114.51,$110.88
02/22/2022,$113.56,1052527,$113.56,$114.53,$112.35
02/18/2022,$115.71,831619,$117.61,$117.67,$115.61
02/17/2022,$117.84,724689,$119.57,$119.78,$117.73
02/16/2022,$120.91,766593,$119.86,$121.05,$119.08
02/15/2022,$120.25,703487,$120.21,$120.56,$119.66
02/14/2022,$118.35,1384580,$118.59,$119.54,$117.49
02/11/2022,$120.34,979110,$123.63,$124.18,$120.02
02/10/2022,$123.85,679479,$123.54,$126.16,$123.47
02/09/2022,$126.29,945856,$125.55,$126.37,$124.93
02/08/2022,$125.69,711291,$125.28,$125.90,$124.75
02/07/2022,$126.89,1121787,$127.71,$128.16,$126.53
02/04/2022,$126.14,1343065,$124.54,$126.44,$124.29
02/03/2022,$123.81,1063878,$124.28,$125.44,$123.59
02/02/2022,$127.15,989930,$127.00,$127.47,$126.65
02/01/2022,$127.68,1289516,$126.55,$127.84,$125.33
01/31/2022,$125.21,1143016,$121.815,$125.23,$121.815
01/28/2022,$121.97,1479663,$119.70,$122.03,$119.04
01/27/2022,$122.38,2149087,$123.92,$125.20,$122.08
01/26/2022,$132.28,1572876,$133.32,$134.35,$131.33
01/25/2022,$132.32,1474638,$130.80,$133.905,$129.90
01/24/2022,$133.72,1768062,$132.16,$133.93,$129.67
01/21/2022,$135.80,1414849,$137.37,$137.84,$135.74
01/20/2022,$137.01,1018144,$139.28,$139.82,$136.89
01/19/2022,$136.79,681305,$137.22,$138.62,$136.69
01/18/2022,$136.10,988177,$136.43,$137.8099,$135.71
01/14/2022,$138.90,1388825,$136.56,$139.045,$136.53
01/13/2022,$135.91,657294,$139.03,$139.40,$135.79
01/12/2022,$140.15,591487,$139.87,$140.41,$138.995
01/11/2022,$138.79,720373,$137.74,$138.965,$137.46
01/10/2022,$138.61,803451,$137.11,$138.65,$136.48
01/07/2022,$138.26,632293,$137.07,$138.43,$136.62
01/06/2022,$136.99,837291,$137.26,$138.65,$136.80
01/05/2022,$139.58,902859,$141.64,$141.685,$139.39
01/04/2022,$140.27,749357,$141.11,$141.32,$139.9425
01/03/2022,$141.40,811164,$140.32,$141.57,$139.16
12/31/2021,$140.11,254092,$140.28,$140.919,$140.00
12/30/2021,$140.40,246571,$140.91,$141.4476,$140.37
12/29/2021,$140.04,465964,$140.40,$140.75,$139.71
12/28/2021,$141.51,504413,$140.67,$141.62,$140.26
12/27/2021,$141.29,365098,$139.85,$141.35,$139.85
12/23/2021,$140.08,336398,$139.17,$140.35,$139.17
12/22/2021,$139.40,423176,$137.23,$139.42,$137.14
12/21/2021,$137.42,487302,$136.76,$137.63,$135.87
12/20/2021,$136.38,773634,$136.20,$136.84,$135.60
12/17/2021,$138.63,1175165,$138.14,$139.98,$137.68
12/16/2021,$137.65,559348,$139.78,$139.86,$136.95
12/15/2021,$138.41,606218,$136.07,$138.47,$136.00
12/14/2021,$135.60,710747,$136.58,$136.95,$134.64
12/13/2021,$137.95,875578,$138.53,$138.62,$137.17
12/10/2021,$135.39,556420,$134.78,$135.71,$134.49
12/09/2021,$132.86,346778,$133.98,$134.12,$132.795
12/08/2021,$134.52,519385,$134.42,$134.72,$133.80
12/07/2021,$134.50,819875,$132.70,$134.9395,$132.70
12/06/2021,$132.59,998144,$130.52,$132.709,$130.0475
12/03/2021,$128.98,625265,$130.53,$130.71,$128.06
12/02/2021,$130.17,824454,$129.64,$130.68,$128.88
12/01/2021,$129.81,1096312,$131.48,$132.83,$129.75
11/30/2021,$128.44,1516540,$130.83,$131.38,$127.72
11/29/2021,$132.93,740858,$132.29,$133.10,$131.29
11/26/2021,$130.68,536460,$132.60,$133.12,$130.29
11/24/2021,$133.66,652439,$131.54,$133.70,$131.31
11/23/2021,$135.47,548035,$134.97,$135.72,$134.19
11/22/2021,$135.96,687258,$137.99,$138.18,$135.93
11/19/2021,$140.95,562953,$142.38,$142.88,$140.77
11/18/2021,$142.48,381942,$140.76,$142.48,$140.68
11/17/2021,$141.97,314535,$142.22,$142.26,$141.575
11/16/2021,$142.26,482609,$141.53,$142.9699,$141.42
11/15/2021,$141.38,411826,$142.35,$142.74,$141.32
11/12/2021,$142.41,561889,$143.97,$144.00,$142.40
11/11/2021,$144.91,292199,$145.72,$145.96,$144.91
11/10/2021,$145.65,373533,$147.12,$147.66,$145.65
11/09/2021,$148.33,340227,$149.30,$149.45,$148.13
11/08/2021,$148.69,390919,$148.91,$149.92,$148.63
11/05/2021,$149.53,550123,$149.28,$149.66,$148.40
11/04/2021,$148.92,456715,$148.46,$149.40,$148.30
11/03/2021,$149.43,427622,$147.81,$149.69,$147.44
11/02/2021,$146.97,443129,$147.16,$147.48,$146.23
11/01/2021,$146.24,615398,$145.65,$146.50,$145.10
10/29/2021,$144.78,609930,$144.50,$145.58,$144.305
10/28/2021,$147.47,538974,$146.84,$147.88,$146.80
10/27/2021,$144.88,538630,$144.64,$145.4534,$144.56
10/26/2021,$145.73,848778,$145.90,$146.595,$145.54
10/25/2021,$144.72,742778,$143.80,$144.77,$142.86
10/22/2021,$141.78,764817,$141.61,$142.35,$140.75
10/21/2021,$139.46,1417495,$139.23,$141.0063,$137.79
10/20/2021,$143.65,646996,$145.27,$145.28,$143.54
10/19/2021,$144.42,559366,$145.56,$146.09,$144.37
10/18/2021,$145.37,468350,$145.34,$145.55,$144.86
10/15/2021,$146.03,471406,$145.80,$146.37,$145.26
10/14/2021,$145.04,682104,$143.84,$145.48,$143.54
10/13/2021,$141.65,991594,$141.04,$141.87,$140.08
10/12/2021,$134.63,526148,$135.43,$135.64,$134.47
10/11/2021,$135.12,670194,$135.26,$135.81,$134.93
10/08/2021,$135.44,525266,$136.74,$136.75,$135.36
10/07/2021,$135.66,568689,$135.54,$136.99,$135.39
10/06/2021,$135.75,700117,$133.16,$135.79,$132.98
10/05/2021,$133.42,698780,$133.35,$134.07,$133.23
10/04/2021,$133.77,456311,$135.17,$135.21,$133.09
10/01/2021,$135.95,488680,$136.10,$136.19,$133.955
09/30/2021,$135.04,458625,$135.84,$136.28,$134.95
09/29/2021,$136.34,432625,$137.53,$137.72,$136.07
09/28/2021,$137.57,716804,$139.05,$139.13,$137.455
09/27/2021,$142.50,360939,$142.14,$142.59,$141.27
09/24/2021,$142.59,451661,$142.24,$142.78,$141.55
09/23/2021,$144.88,297371,$143.88,$145.00,$143.67
09/22/2021,$141.79,320164,$141.78,$142.5425,$141.23
09/21/2021,$141.83,668017,$142.02,$142.82,$141.20
09/20/2021,$139.17,829371,$139.41,$140.36,$138.12
09/17/2021,$143.32,549338,$145.06,$145.14,$142.39
09/16/2021,$144.86,448803,$144.73,$144.989,$143.76
09/15/2021,$144.25,735849,$145.55,$145.68,$143.30
09/14/2021,$145.15,1336305,$145.09,$145.54,$144.47
09/13/2021,$145.27,542058,$145.93,$146.10,$144.68
09/10/2021,$145.07,434374,$146.67,$146.96,$144.96
09/09/2021,$145.68,345922,$146.52,$147.00,$145.47
09/08/2021,$146.73,544757,$147.26,$147.79,$146.63
09/07/2021,$149.62,383317,$150.72,$150.91,$149.61
09/03/2021,$149.83,479165,$148.16,$150.00,$147.715
09/02/2021,$148.98,211539,$149.57,$149.67,$148.86
09/01/2021,$150.11,363470,$150.78,$151.48,$150.08
08/31/2021,$150.14,451016,$150.36,$150.75,$149.31
08/30/2021,$149.88,291041,$148.79,$149.94,$148.545
08/27/2021,$148.72,338146,$147.55,$149.06,$147.43
08/26/2021,$147.13,261116,$147.26,$147.75,$146.86
08/25/2021,$146.98,358269,$147.43,$147.69,$146.84
08/24/2021,$148.23,290088,$147.85,$148.69,$147.60
08/23/2021,$148.95,259349,$147.73,$149.08,$147.18
08/20/2021,$147.84,305883,$147.43,$147.97,$147.15
08/19/2021,$147.02,543116,$145.56,$147.62,$145.55
08/18/2021,$147.58,317196,$148.71,$149.06,$147.52
08/17/2021,$148.92,497000,$147.80,$148.99,$147.66
08/16/2021,$147.93,644227,$147.45,$148.47,$147.07
08/13/2021,$148.30,221434,$147.77,$148.34,$147.44
08/12/2021,$147.75,375586,$146.42,$147.89,$145.83
08/11/2021,$145.24,359483,$146.45,$146.63,$144.975
08/10/2021,$145.75,390449,$147.26,$147.49,$145.14
08/09/2021,$146.56,480554,$146.40,$146.69,$146.00
08/06/2021,$146.37,490375,$146.96,$147.54,$146.36
08/05/2021,$148.94,574237,$148.53,$149.30,$148.45
08/04/2021,$146.39,1003107,$145.88,$147.05,$145.63
08/03/2021,$145.54,742367,$144.51,$145.56,$143.96
08/02/2021,$143.32,382931,$143.05,$144.61,$142.75
07/30/2021,$143.72,709514,$143.32,$144.17,$143.08
07/29/2021,$144.34,499052,$143.65,$144.65,$143.63
07/28/2021,$142.97,642913,$141.66,$143.33,$141.2179
07/27/2021,$141.42,829706,$141.65,$141.77,$140.05
07/26/2021,$138.66,685828,$139.09,$139.34,$138.26
07/23/2021,$138.77,821772,$140.01,$140.06,$138.04
07/22/2021,$139.33,847962,$138.39,$140.27,$138.39
07/21/2021,$138.86,2498906,$136.33,$140.19,$136.09
07/20/2021,$144.10,1081386,$142.65,$144.54,$142.52
07/19/2021,$144.81,587086,$144.83,$145.38,$144.20
07/16/2021,$147.65,393333,$148.61,$148.80,$147.35
07/15/2021,$147.69,435064,$148.32,$148.79,$147.33
07/14/2021,$150.20,547121,$150.18,$150.63,$149.12
07/13/2021,$149.60,611482,$148.77,$150.60,$148.74
07/12/2021,$148.96,589093,$148.38,$149.59,$147.87
07/09/2021,$148.11,503772,$146.53,$148.28,$146.26
07/08/2021,$146.11,966222,$144.44,$146.68,$144.34
07/07/2021,$147.69,927036,$147.69,$147.81,$145.72
07/06/2021,$141.71,427777,$142.55,$143.00,$141.06
07/02/2021,$141.72,256545,$140.84,$141.77,$140.6283
07/01/2021,$140.51,413322,$140.08,$140.96,$139.77
06/30/2021,$140.46,421776,$141.52,$141.95,$140.1238
06/29/2021,$142.83,331947,$142.88,$143.09,$142.26
06/28/2021,$141.47,406405,$141.42,$141.81,$140.85
06/25/2021,$140.36,326771,$140.94,$141.12,$140.0325
06/24/2021,$141.23,707834,$141.66,$142.35,$140.99
06/23/2021,$138.71,472215,$140.86,$141.16,$138.61
06/22/2021,$141.24,584086,$140.05,$141.36,$139.74
06/21/2021,$140.78,730458,$140.82,$141.05,$139.70
06/18/2021,$140.18,847110,$140.71,$140.97,$139.63
06/17/2021,$141.81,426564,$140.64,$142.35,$140.60
06/16/2021,$142.52,615803,$144.725,$145.15,$141.97
06/15/2021,$144.22,880223,$146.20,$146.29,$143.76
06/14/2021,$145.84,611705,$145.00,$145.96,$144.55
06/11/2021,$143.51,409268,$142.29,$143.56,$142.24
06/10/2021,$141.95,505768,$140.21,$142.00,$139.95
06/09/2021,$139.97,486823,$140.64,$141.31,$139.84
06/08/2021,$141.67,545285,$142.73,$142.85,$141.255
06/07/2021,$140.91,279834,$140.79,$141.27,$140.58
06/04/2021,$139.88,234361,$139.06,$139.88,$138.78
06/03/2021,$137.84,682736,$137.89,$138.40,$137.48
06/02/2021,$139.14,615762,$138.96,$140.06,$138.91
06/01/2021,$140.03,449289,$141.20,$141.279,$139.52
05/28/2021,$139.93,485438,$140.00,$140.92,$139.82
05/27/2021,$138.35,713748,$139.71,$139.75,$138.30
05/26/2021,$141.55,324747,$141.91,$142.22,$141.04
05/25/2021,$140.98,436175,$141.24,$141.54,$140.53
05/24/2021,$141.44,371735,$141.18,$142.12,$141.08
05/21/2021,$139.85,335866,$140.32,$140.60,$139.59
05/20/2021,$140.17,474986,$137.94,$140.805,$137.81
05/19/2021,$137.10,848765,$136.22,$137.3138,$135.66
05/18/2021,$138.00,512761,$137.96,$138.89,$137.70
05/17/2021,$137.36,493581,$137.54,$137.94,$136.97
05/14/2021,$138.82,690929,$137.11,$138.90,$136.73
05/13/2021,$135.23,611053,$135.56,$136.11,$134.57
05/12/2021,$135.50,705078,$136.19,$137.14,$135.12
05/11/2021,$137.83,1113794,$136.59,$138.19,$136.36
05/10/2021,$139.52,833136,$140.89,$141.06,$139.34
05/07/2021,$141.74,695335,$141.92,$142.73,$141.44
05/06/2021,$141.67,890131,$140.28,$141.68,$139.55
05/05/2021,$138.15,306747,$139.15,$139.44,$137.91
05/04/2021,$136.72,1201774,$138.09,$138.52,$135.45
05/03/2021,$141.02,589185,$141.30,$141.84,$140.6125
04/30/2021,$139.94,805648,$142.20,$142.48,$139.465
04/29/2021,$143.78,876489,$144.07,$144.19,$142.47
04/28/2021,$144.08,1007062,$142.95,$144.49,$142.65
04/27/2021,$142.65,518313,$143.46,$143.59,$142.36
04/26/2021,$143.22,572378,$143.31,$143.5418,$142.56
04/23/2021,$143.94,806168,$142.46,$144.04,$142.34
04/22/2021,$143.75,1113461,$142.36,$145.42,$142.21
04/21/2021,$141.90,914119,$138.63,$142.01,$138.51
04/20/2021,$139.11,552998,$139.50,$139.84,$138.47
04/19/2021,$139.53,699804,$139.16,$139.80,$138.83
04/16/2021,$139.30,636832,$138.69,$139.69,$138.525
04/15/2021,$139.20,1148327,$138.38,$139.37,$138.07
04/14/2021,$135.97,1427609,$139.00,$139.00,$135.51
04/13/2021,$134.43,1056471,$133.13,$134.56,$133.03
04/12/2021,$132.40,704812,$132.25,$132.83,$132.1006
04/09/2021,$133.79,972351,$132.61,$133.93,$132.52
04/08/2021,$133.18,1590985,$132.57,$133.67,$131.57
04/07/2021,$129.79,987234,$129.80,$130.38,$129.42
04/06/2021,$128.45,1741539,$128.90,$129.53,$128.39
04/05/2021,$131.80,2431290,$126.49,$132.13,$126.3154
04/01/2021,$125.75,786782,$125.14,$125.85,$124.95
03/31/2021,$122.79,851486,$121.45,$122.87,$121.44
03/30/2021,$121.54,689792,$121.63,$121.8456,$121.06
03/29/2021,$122.45,1153790,$121.64,$123.05,$121.59
03/26/2021,$122.71,936761,$121.44,$122.7499,$120.88
03/25/2021,$121.48,1008570,$120.63,$121.60,$120.08
03/24/2021,$121.09,860782,$121.57,$122.12,$120.89
03/23/2021,$122.32,989704,$122.04,$123.135,$121.83
03/22/2021,$122.95,829575,$122.45,$124.13,$122.42
03/19/2021,$123.17,789036,$122.23,$123.73,$122.22
03/18/2021,$121.79,1071769,$122.21,$123.01,$121.65
03/17/2021,$123.62,739982,$122.37,$124.16,$121.79
03/16/2021,$122.17,635126,$122.57,$123.045,$122.16
03/15/2021,$122.77,806519,$122.89,$123.35,$122.06
03/12/2021,$123.82,789323,$124.35,$124.46,$123.15
03/11/2021,$126.85,890352,$127.11,$127.28,$126.41
03/10/2021,$125.93,901170,$126.67,$126.85,$125.57
03/09/2021,$126.23,927158,$126.64,$127.70,$125.79
03/08/2021,$123.07,817576,$122.52,$124.78,$122.26
03/05/2021,$123.08,1146075,$122.21,$123.5688,$121.04
03/04/2021,$122.04,1044767,$123.70,$124.78,$120.8892
03/03/2021,$123.12,781273,$123.89,$124.71,$122.73
03/02/2021,$125.34,584465,$125.79,$125.82,$124.78
03/01/2021,$124.42,551749,$124.00,$124.78,$123.915
02/26/2021,$123.35,727763,$124.20,$124.38,$122.84
02/25/2021,$123.69,735346,$125.55,$126.115,$123.28
02/24/2021,$126.56,606117,$124.79,$126.62,$124.04
02/23/2021,$124.86,1393460,$124.36,$125.76,$123.14
02/22/2021,$125.73,740809,$126.09,$126.895,$125.56
02/19/2021,$126.82,773759,$128.15,$128.20,$126.54
02/18/2021,$128.68,1197402,$127.10,$129.125,$126.30
02/17/2021,$126.31,1693228,$126.84,$127.14,$125.28
02/16/2021,$130.76,587930,$131.20,$131.46,$130.39
02/12/2021,$131.93,799751,$130.91,$132.005,$130.79
02/11/2021,$132.52,781993,$131.89,$132.78,$131.54
02/10/2021,$129.67,701642,$131.36,$131.36,$129.10
02/09/2021,$131.54,630316,$130.88,$132.15,$130.76
02/08/2021,$131.50,554762,$131.72,$132.04,$130.725
02/05/2021,$130.29,572511,$131.13,$131.475,$130.20
02/04/2021,$132.31,732729,$131.24,$132.51,$130.76
02/03/2021,$130.61,835273,$129.97,$131.40,$129.69
02/02/2021,$129.56,1308762,$130.01,$130.48,$128.84
02/01/2021,$129.56,1314671,$130.13,$130.14,$128.52
01/29/2021,$126.20,2396687,$129.81,$130.27,$126.09
01/28/2021,$130.44,1437178,$130.81,$132.5155,$130.34
01/27/2021,$132.19,1829744,$131.85,$133.66,$130.65
01/26/2021,$134.88,1883943,$132.18,$134.98,$132.11
01/25/2021,$129.63,1742148,$127.68,$133.60,$126.64
01/22/2021,$127.48,934341,$126.49,$128.36,$126.27
01/21/2021,$127.90,797570,$127.60,$128.13,$126.82
01/20/2021,$127.63,917160,$126.74,$128.03,$126.63
01/19/2021,$127.08,892472,$126.46,$127.245,$125.24
01/15/2021,$125.00,1564431,$125.53,$126.35,$124.36
01/14/2021,$126.10,1060644,$126.01,$127.29,$125.865
01/13/2021,$128.06,871338,$128.70,$129.105,$128.04
01/12/2021,$129.40,649202,$129.33,$129.59,$127.9075
01/11/2021,$129.30,1335211,$128.04,$129.76,$127.99
01/08/2021,$131.16,909825,$130.16,$131.34,$128.96
01/07/2021,$128.80,981390,$128.06,$129.48,$127.81
01/06/2021,$129.74,999973,$129.00,$130.85,$128.44
01/05/2021,$129.98,879803,$129.06,$130.3167,$128.89
01/04/2021,$129.24,1005429,$131.66,$131.80,$127.63
12/31/2020,$130.39,378957,$130.67,$130.86,$129.65
12/30/2020,$130.64,407213,$130.55,$131.305,$130.33
12/29/2020,$129.95,1058540,$131.95,$132.36,$129.81
12/28/2020,$130.91,1626141,$129.34,$131.00,$128.08
12/24/2020,$126.06,223452,$125.92,$126.31,$125.60
12/23/2020,$126.00,616748,$126.84,$127.052,$125.80
12/22/2020,$125.93,860460,$126.45,$126.76,$125.58
12/21/2020,$125.32,831735,$124.12,$125.66,$123.17
12/18/2020,$127.34,1318225,$128.55,$128.55,$126.45
12/17/2020,$128.67,955099,$128.15,$128.78,$127.80
12/16/2020,$125.00,657649,$124.13,$125.48,$124.11
12/15/2020,$123.07,644092,$122.97,$123.25,$122.34
12/14/2020,$121.31,942571,$121.09,$122.14,$121.07
12/11/2020,$120.85,1005529,$121.12,$121.76,$119.88
12/10/2020,$123.00,765059,$121.05,$123.245,$120.77
12/09/2020,$122.98,871462,$125.24,$125.39,$122.23
12/08/2020,$123.99,516748,$122.98,$124.10,$122.83
12/07/2020,$123.22,537478,$123.12,$123.82,$123.01
12/04/2020,$124.64,624857,$123.75,$124.86,$123.70
12/03/2020,$122.41,602800,$121.77,$123.065,$121.77
12/02/2020,$122.50,582105,$122.46,$122.83,$121.75
12/01/2020,$123.02,1288511,$122.16,$123.18,$121.675
11/30/2020,$121.16,1918100,$121.68,$121.88,$120.02
11/27/2020,$119.25,504890,$119.43,$120.023,$119.13
11/25/2020,$118.09,1040433,$116.59,$118.14,$116.55
11/24/2020,$116.80,1708347,$117.19,$117.25,$115.70
11/23/2020,$117.39,1367113,$117.83,$118.00,$116.23
11/20/2020,$117.02,1374175,$117.31,$117.71,$116.73
11/19/2020,$118.68,1469904,$117.91,$118.68,$117.43
11/18/2020,$117.93,1600997,$118.49,$119.46,$117.88
11/17/2020,$116.99,1367955,$117.45,$117.6516,$116.43
11/16/2020,$118.95,849426,$120.56,$120.69,$118.47
11/13/2020,$120.31,1053620,$119.63,$120.43,$119.25
11/12/2020,$117.43,1525919,$119.35,$119.6199,$117.22
11/11/2020,$119.51,1725733,$119.00,$119.7255,$118.50
11/10/2020,$116.78,2269735,$119.29,$119.30,$116.59
11/09/2020,$115.22,3263891,$120.05,$120.10,$115.22
11/06/2020,$115.12,1770413,$116.70,$116.83,$114.97
11/05/2020,$115.68,2559769,$117.07,$117.13,$114.23
11/04/2020,$112.45,1836888,$111.64,$113.78,$110.89
11/03/2020,$109.71,1834539,$108.50,$110.69,$108.3435
11/02/2020,$105.83,2235645,$106.31,$106.33,$104.64
10/30/2020,$106.83,2617381,$108.00,$108.15,$105.66
10/29/2020,$108.63,2824809,$106.80,$109.8719,$106.06
10/28/2020,$108.11,5486661,$109.67,$110.34,$107.70
10/27/2020,$114.50,6608561,$118.53,$118.6699,$113.86
10/26/2020,$115.02,11290160,$118.27,$118.6894,$113.23
10/23/2020,$149.68,1204078,$148.06,$149.81,$147.15
10/22/2020,$147.64,844940,$146.59,$148.59,$145.38
10/21/2020,$148.37,847623,$148.23,$149.86,$148.08
10/20/2020,$150.66,545668,$151.83,$152.81,$150.375
10/19/2020,$152.51,388290,$156.06,$156.29,$152.20
10/16/2020,$155.12,679272,$155.64,$157.21,$154.71
10/15/2020,$153.80,574745,$152.75,$154.05,$152.14
10/14/2020,$157.44,369126,$158.36,$158.70,$156.49
10/13/2020,$156.60,357694,$157.04,$157.65,$155.99
10/12/2020,$158.77,314033,$158.16,$159.4637,$157.95
10/09/2020,$157.14,282484,$156.69,$157.71,$156.60
10/08/2020,$156.12,377063,$155.55,$156.29,$155.035
10/07/2020,$154.32,880873,$153.39,$154.60,$152.41
10/06/2020,$154.05,667778,$155.69,$156.37,$153.74
10/05/2020,$156.60,290666,$154.79,$156.75,$154.73
10/02/2020,$154.29,542426,$154.74,$155.89,$153.83
10/01/2020,$156.82,462718,$156.39,$157.42,$155.42
09/30/2020,$155.81,507232,$156.06,$157.03,$154.59
09/29/2020,$156.57,488213,$156.40,$157.52,$156.13
09/28/2020,$157.08,777132,$155.93,$157.64,$155.50
09/25/2020,$152.06,632183,$149.93,$153.04,$149.43
09/24/2020,$153.34,513650,$152.86,$155.01,$151.75
09/23/2020,$152.11,449454,$155.30,$155.64,$151.8301
09/22/2020,$157.23,361541,$156.37,$157.325,$154.97
09/21/2020,$155.88,600110,$155.66,$156.17,$153.17
09/18/2020,$160.15,713217,$162.11,$162.17,$159.25
09/17/2020,$160.43,593140,$159.34,$161.03,$158.97
09/16/2020,$158.97,567629,$161.34,$161.69,$158.86
09/15/2020,$160.67,566536,$160.72,$161.34,$159.80
09/14/2020,$160.70,389070,$160.91,$161.625,$159.84
09/11/2020,$159.57,385844,$160.47,$160.81,$158.2935
09/10/2020,$159.00,503869,$162.46,$163.115,$158.52
09/09/2020,$162.45,994718,$160.83,$163.68,$159.82
09/08/2020,$154.69,985436,$155.72,$158.47,$154.67
09/04/2020,$159.43,702491,$160.43,$161.30,$153.94
09/03/2020,$161.92,480522,$167.49,$167.60,$160.72
09/02/2020,$169.02,503077,$167.66,$169.30,$166.29
09/01/2020,$166.36,537873,$165.68,$166.46,$164.68
